dt,AverageTemperature,City,Country,Latitude,Longitude
1986-01-01,27.369,Parnaíba,Brazil,2.41S,40.98W
1986-02-01,26.758000000000003,Parnaíba,Brazil,2.41S,40.98W
1986-03-01,26.486,Parnaíba,Brazil,2.41S,40.98W
1986-04-01,27.021,Parnaíba,Brazil,2.41S,40.98W
1986-05-01,27.813,Parnaíba,Brazil,2.41S,40.98W
1986-06-01,26.956,Parnaíba,Brazil,2.41S,40.98W
1986-07-01,27.094,Parnaíba,Brazil,2.41S,40.98W
1986-08-01,27.15,Parnaíba,Brazil,2.41S,40.98W
1986-09-01,28.128,Parnaíba,Brazil,2.41S,40.98W
1986-10-01,27.757,Parnaíba,Brazil,2.41S,40.98W
1986-11-01,28.605,Parnaíba,Brazil,2.41S,40.98W
1986-12-01,28.421999999999997,Parnaíba,Brazil,2.41S,40.98W
1987-01-01,28.131,Parnaíba,Brazil,2.41S,40.98W
1987-02-01,27.861,Parnaíba,Brazil,2.41S,40.98W
1987-03-01,27.328000000000003,Parnaíba,Brazil,2.41S,40.98W
1987-04-01,28.185,Parnaíba,Brazil,2.41S,40.98W
1987-05-01,28.522,Parnaíba,Brazil,2.41S,40.98W
1987-06-01,27.868,Parnaíba,Brazil,2.41S,40.98W
1987-07-01,27.792,Parnaíba,Brazil,2.41S,40.98W
1987-08-01,28.063,Parnaíba,Brazil,2.41S,40.98W
1987-09-01,28.12,Parnaíba,Brazil,2.41S,40.98W
1987-10-01,28.06,Parnaíba,Brazil,2.41S,40.98W
1987-11-01,29.128,Parnaíba,Brazil,2.41S,40.98W
1987-12-01,29.257,Parnaíba,Brazil,2.41S,40.98W
1988-01-01,28.336,Parnaíba,Brazil,2.41S,40.98W
1988-02-01,28.141,Parnaíba,Brazil,2.41S,40.98W
1988-03-01,28.164,Parnaíba,Brazil,2.41S,40.98W
1988-04-01,27.496,Parnaíba,Brazil,2.41S,40.98W
1988-05-01,27.654,Parnaíba,Brazil,2.41S,40.98W
1988-06-01,27.338,Parnaíba,Brazil,2.41S,40.98W
1988-07-01,27.048,Parnaíba,Brazil,2.41S,40.98W
1988-08-01,27.725,Parnaíba,Brazil,2.41S,40.98W
1988-09-01,27.72,Parnaíba,Brazil,2.41S,40.98W
1988-10-01,28.275,Parnaíba,Brazil,2.41S,40.98W
1988-11-01,28.864,Parnaíba,Brazil,2.41S,40.98W
1988-12-01,27.935,Parnaíba,Brazil,2.41S,40.98W
1989-01-01,27.517,Parnaíba,Brazil,2.41S,40.98W
1989-02-01,27.802,Parnaíba,Brazil,2.41S,40.98W
1989-03-01,27.34,Parnaíba,Brazil,2.41S,40.98W
1989-04-01,26.809,Parnaíba,Brazil,2.41S,40.98W
1989-05-01,27.196,Parnaíba,Brazil,2.41S,40.98W
1989-06-01,27.302,Parnaíba,Brazil,2.41S,40.98W
1989-07-01,26.859,Parnaíba,Brazil,2.41S,40.98W
1989-08-01,27.13,Parnaíba,Brazil,2.41S,40.98W
1989-09-01,27.605,Parnaíba,Brazil,2.41S,40.98W
1989-10-01,28.319000000000003,Parnaíba,Brazil,2.41S,40.98W
1989-11-01,28.816999999999997,Parnaíba,Brazil,2.41S,40.98W
1989-12-01,28.18,Parnaíba,Brazil,2.41S,40.98W
1990-01-01,28.007,Parnaíba,Brazil,2.41S,40.98W
1990-02-01,27.54,Parnaíba,Brazil,2.41S,40.98W
1990-03-01,28.215,Parnaíba,Brazil,2.41S,40.98W
1990-04-01,28.265,Parnaíba,Brazil,2.41S,40.98W
1990-05-01,28.175,Parnaíba,Brazil,2.41S,40.98W
1990-06-01,27.953000000000003,Parnaíba,Brazil,2.41S,40.98W
1990-07-01,27.413,Parnaíba,Brazil,2.41S,40.98W
1990-08-01,27.763,Parnaíba,Brazil,2.41S,40.98W
1990-09-01,28.004,Parnaíba,Brazil,2.41S,40.98W
1990-10-01,28.424,Parnaíba,Brazil,2.41S,40.98W
1990-11-01,28.914,Parnaíba,Brazil,2.41S,40.98W
1990-12-01,28.636000000000006,Parnaíba,Brazil,2.41S,40.98W
1991-01-01,27.866999999999997,Parnaíba,Brazil,2.41S,40.98W
1991-02-01,27.763,Parnaíba,Brazil,2.41S,40.98W
1991-03-01,27.401,Parnaíba,Brazil,2.41S,40.98W
1991-04-01,27.721,Parnaíba,Brazil,2.41S,40.98W
1991-05-01,27.81,Parnaíba,Brazil,2.41S,40.98W
1991-06-01,27.948,Parnaíba,Brazil,2.41S,40.98W
1991-07-01,27.078000000000003,Parnaíba,Brazil,2.41S,40.98W
1991-08-01,27.153,Parnaíba,Brazil,2.41S,40.98W
1991-09-01,27.746,Parnaíba,Brazil,2.41S,40.98W
1991-10-01,27.923,Parnaíba,Brazil,2.41S,40.98W
1991-11-01,28.49,Parnaíba,Brazil,2.41S,40.98W
1991-12-01,28.68,Parnaíba,Brazil,2.41S,40.98W
1992-01-01,28.503,Parnaíba,Brazil,2.41S,40.98W
1992-02-01,27.921999999999997,Parnaíba,Brazil,2.41S,40.98W
1992-03-01,27.64,Parnaíba,Brazil,2.41S,40.98W
1992-04-01,28.1,Parnaíba,Brazil,2.41S,40.98W
1992-05-01,28.584,Parnaíba,Brazil,2.41S,40.98W
1992-06-01,28.015,Parnaíba,Brazil,2.41S,40.98W
1992-07-01,27.373,Parnaíba,Brazil,2.41S,40.98W
1992-08-01,27.014,Parnaíba,Brazil,2.41S,40.98W
1992-09-01,27.796,Parnaíba,Brazil,2.41S,40.98W
1992-10-01,28.014,Parnaíba,Brazil,2.41S,40.98W
1992-11-01,28.674,Parnaíba,Brazil,2.41S,40.98W
1992-12-01,28.680999999999997,Parnaíba,Brazil,2.41S,40.98W
1993-01-01,28.394,Parnaíba,Brazil,2.41S,40.98W
1993-02-01,28.276999999999997,Parnaíba,Brazil,2.41S,40.98W
1993-03-01,28.5,Parnaíba,Brazil,2.41S,40.98W
1993-04-01,28.285,Parnaíba,Brazil,2.41S,40.98W
1993-05-01,28.658,Parnaíba,Brazil,2.41S,40.98W
1993-06-01,28.52,Parnaíba,Brazil,2.41S,40.98W
1993-07-01,27.85,Parnaíba,Brazil,2.41S,40.98W
1993-08-01,28.103,Parnaíba,Brazil,2.41S,40.98W
1993-09-01,28.368,Parnaíba,Brazil,2.41S,40.98W
1993-10-01,28.84,Parnaíba,Brazil,2.41S,40.98W
1993-11-01,29.269,Parnaíba,Brazil,2.41S,40.98W
1993-12-01,29.26,Parnaíba,Brazil,2.41S,40.98W
1994-01-01,27.743,Parnaíba,Brazil,2.41S,40.98W
1994-02-01,27.775,Parnaíba,Brazil,2.41S,40.98W
1994-03-01,27.456999999999997,Parnaíba,Brazil,2.41S,40.98W
1994-04-01,27.515,Parnaíba,Brazil,2.41S,40.98W
1994-05-01,28.081,Parnaíba,Brazil,2.41S,40.98W
1994-06-01,27.53,Parnaíba,Brazil,2.41S,40.98W
1994-07-01,27.28,Parnaíba,Brazil,2.41S,40.98W
1994-08-01,27.726,Parnaíba,Brazil,2.41S,40.98W
1994-09-01,28.198,Parnaíba,Brazil,2.41S,40.98W
1994-10-01,28.525,Parnaíba,Brazil,2.41S,40.98W
1994-11-01,29.006,Parnaíba,Brazil,2.41S,40.98W
1994-12-01,29.004,Parnaíba,Brazil,2.41S,40.98W
1995-01-01,28.066999999999997,Parnaíba,Brazil,2.41S,40.98W
1995-02-01,27.741,Parnaíba,Brazil,2.41S,40.98W
1995-03-01,27.855,Parnaíba,Brazil,2.41S,40.98W
1995-04-01,27.548,Parnaíba,Brazil,2.41S,40.98W
1995-05-01,27.845,Parnaíba,Brazil,2.41S,40.98W
1995-06-01,28.069000000000003,Parnaíba,Brazil,2.41S,40.98W
1995-07-01,27.478,Parnaíba,Brazil,2.41S,40.98W
1995-08-01,27.745,Parnaíba,Brazil,2.41S,40.98W
1995-09-01,28.06,Parnaíba,Brazil,2.41S,40.98W
1995-10-01,28.541,Parnaíba,Brazil,2.41S,40.98W
1995-11-01,28.743,Parnaíba,Brazil,2.41S,40.98W
1995-12-01,28.916,Parnaíba,Brazil,2.41S,40.98W
1996-01-01,27.976,Parnaíba,Brazil,2.41S,40.98W
1996-02-01,28.097,Parnaíba,Brazil,2.41S,40.98W
1996-03-01,27.506,Parnaíba,Brazil,2.41S,40.98W
1996-04-01,27.676,Parnaíba,Brazil,2.41S,40.98W
1996-05-01,28.178,Parnaíba,Brazil,2.41S,40.98W
1996-06-01,27.996,Parnaíba,Brazil,2.41S,40.98W
1996-07-01,27.714,Parnaíba,Brazil,2.41S,40.98W
1996-08-01,27.774,Parnaíba,Brazil,2.41S,40.98W
1996-09-01,28.198,Parnaíba,Brazil,2.41S,40.98W
1996-10-01,28.504,Parnaíba,Brazil,2.41S,40.98W
1996-11-01,28.894,Parnaíba,Brazil,2.41S,40.98W
1996-12-01,29.099,Parnaíba,Brazil,2.41S,40.98W
1997-01-01,28.545,Parnaíba,Brazil,2.41S,40.98W
1997-02-01,28.535,Parnaíba,Brazil,2.41S,40.98W
1997-03-01,28.321,Parnaíba,Brazil,2.41S,40.98W
1997-04-01,27.784,Parnaíba,Brazil,2.41S,40.98W
1997-05-01,28.018,Parnaíba,Brazil,2.41S,40.98W
1997-06-01,28.159,Parnaíba,Brazil,2.41S,40.98W
1997-07-01,27.873,Parnaíba,Brazil,2.41S,40.98W
1997-08-01,28.02,Parnaíba,Brazil,2.41S,40.98W
1997-09-01,28.236,Parnaíba,Brazil,2.41S,40.98W
1997-10-01,28.701,Parnaíba,Brazil,2.41S,40.98W
1997-11-01,29.09,Parnaíba,Brazil,2.41S,40.98W
1997-12-01,29.252,Parnaíba,Brazil,2.41S,40.98W
1998-01-01,28.42,Parnaíba,Brazil,2.41S,40.98W
1998-02-01,29.471,Parnaíba,Brazil,2.41S,40.98W
1998-03-01,28.934,Parnaíba,Brazil,2.41S,40.98W
1998-04-01,29.437,Parnaíba,Brazil,2.41S,40.98W
1998-05-01,29.552,Parnaíba,Brazil,2.41S,40.98W
1998-06-01,29.222,Parnaíba,Brazil,2.41S,40.98W
1998-07-01,28.787,Parnaíba,Brazil,2.41S,40.98W
1998-08-01,28.625,Parnaíba,Brazil,2.41S,40.98W
1998-09-01,28.905,Parnaíba,Brazil,2.41S,40.98W
1998-10-01,29.083,Parnaíba,Brazil,2.41S,40.98W
1998-11-01,29.403,Parnaíba,Brazil,2.41S,40.98W
1998-12-01,29.06600000000001,Parnaíba,Brazil,2.41S,40.98W
1999-01-01,28.5,Parnaíba,Brazil,2.41S,40.98W
1999-02-01,28.180999999999997,Parnaíba,Brazil,2.41S,40.98W
1999-03-01,27.592,Parnaíba,Brazil,2.41S,40.98W
1999-04-01,27.893,Parnaíba,Brazil,2.41S,40.98W
1999-05-01,27.703000000000003,Parnaíba,Brazil,2.41S,40.98W
1999-06-01,27.958,Parnaíba,Brazil,2.41S,40.98W
1999-07-01,27.674,Parnaíba,Brazil,2.41S,40.98W
1999-08-01,27.894,Parnaíba,Brazil,2.41S,40.98W
1999-09-01,28.206999999999997,Parnaíba,Brazil,2.41S,40.98W
1999-10-01,28.281,Parnaíba,Brazil,2.41S,40.98W
1999-11-01,28.981,Parnaíba,Brazil,2.41S,40.98W
1999-12-01,28.626,Parnaíba,Brazil,2.41S,40.98W
2000-01-01,27.715,Parnaíba,Brazil,2.41S,40.98W
2000-02-01,27.553,Parnaíba,Brazil,2.41S,40.98W
2000-03-01,28.268,Parnaíba,Brazil,2.41S,40.98W
2000-04-01,27.679,Parnaíba,Brazil,2.41S,40.98W
2000-05-01,28.188,Parnaíba,Brazil,2.41S,40.98W
2000-06-01,28.007,Parnaíba,Brazil,2.41S,40.98W
2000-07-01,27.466,Parnaíba,Brazil,2.41S,40.98W
2000-08-01,27.685,Parnaíba,Brazil,2.41S,40.98W
2000-09-01,27.991,Parnaíba,Brazil,2.41S,40.98W
2000-10-01,28.291,Parnaíba,Brazil,2.41S,40.98W
2000-11-01,28.741999999999997,Parnaíba,Brazil,2.41S,40.98W
2000-12-01,28.368,Parnaíba,Brazil,2.41S,40.98W
2001-01-01,27.688,Parnaíba,Brazil,2.41S,40.98W
2001-02-01,27.702,Parnaíba,Brazil,2.41S,40.98W
2001-03-01,28.026999999999997,Parnaíba,Brazil,2.41S,40.98W
2001-04-01,27.355,Parnaíba,Brazil,2.41S,40.98W
2001-05-01,28.356,Parnaíba,Brazil,2.41S,40.98W
2001-06-01,27.87,Parnaíba,Brazil,2.41S,40.98W
2001-07-01,27.603,Parnaíba,Brazil,2.41S,40.98W
2001-08-01,27.809,Parnaíba,Brazil,2.41S,40.98W
2001-09-01,28.156,Parnaíba,Brazil,2.41S,40.98W
2001-10-01,28.454,Parnaíba,Brazil,2.41S,40.98W
2001-11-01,29.124,Parnaíba,Brazil,2.41S,40.98W
2001-12-01,29.361,Parnaíba,Brazil,2.41S,40.98W
2002-01-01,27.64,Parnaíba,Brazil,2.41S,40.98W
2002-02-01,28.351999999999997,Parnaíba,Brazil,2.41S,40.98W
2002-03-01,28.116,Parnaíba,Brazil,2.41S,40.98W
2002-04-01,27.746,Parnaíba,Brazil,2.41S,40.98W
2002-05-01,28.462,Parnaíba,Brazil,2.41S,40.98W
2002-06-01,27.838,Parnaíba,Brazil,2.41S,40.98W
2002-07-01,27.854,Parnaíba,Brazil,2.41S,40.98W
2002-08-01,28.092,Parnaíba,Brazil,2.41S,40.98W
2002-09-01,28.237,Parnaíba,Brazil,2.41S,40.98W
2002-10-01,28.695,Parnaíba,Brazil,2.41S,40.98W
2002-11-01,29.057,Parnaíba,Brazil,2.41S,40.98W
2002-12-01,29.19,Parnaíba,Brazil,2.41S,40.98W
2003-01-01,28.612,Parnaíba,Brazil,2.41S,40.98W
2003-02-01,27.574,Parnaíba,Brazil,2.41S,40.98W
2003-03-01,27.624,Parnaíba,Brazil,2.41S,40.98W
2003-04-01,27.927,Parnaíba,Brazil,2.41S,40.98W
2003-05-01,28.421,Parnaíba,Brazil,2.41S,40.98W
2003-06-01,28.079,Parnaíba,Brazil,2.41S,40.98W
2003-07-01,27.829,Parnaíba,Brazil,2.41S,40.98W
2003-08-01,27.983,Parnaíba,Brazil,2.41S,40.98W
2003-09-01,28.421999999999997,Parnaíba,Brazil,2.41S,40.98W
2003-10-01,28.832,Parnaíba,Brazil,2.41S,40.98W
2003-11-01,29.206999999999997,Parnaíba,Brazil,2.41S,40.98W
2003-12-01,29.224,Parnaíba,Brazil,2.41S,40.98W
2004-01-01,27.879,Parnaíba,Brazil,2.41S,40.98W
2004-02-01,27.538,Parnaíba,Brazil,2.41S,40.98W
2004-03-01,28.191999999999997,Parnaíba,Brazil,2.41S,40.98W
2004-04-01,28.327,Parnaíba,Brazil,2.41S,40.98W
2004-05-01,28.591,Parnaíba,Brazil,2.41S,40.98W
2004-06-01,27.607,Parnaíba,Brazil,2.41S,40.98W
2004-07-01,27.454,Parnaíba,Brazil,2.41S,40.98W
2004-08-01,27.936,Parnaíba,Brazil,2.41S,40.98W
2004-09-01,28.401,Parnaíba,Brazil,2.41S,40.98W
2004-10-01,28.66,Parnaíba,Brazil,2.41S,40.98W
2004-11-01,29.115,Parnaíba,Brazil,2.41S,40.98W
2004-12-01,29.045,Parnaíba,Brazil,2.41S,40.98W
2005-01-01,29.025,Parnaíba,Brazil,2.41S,40.98W
2005-02-01,28.869,Parnaíba,Brazil,2.41S,40.98W
2005-03-01,28.555999999999997,Parnaíba,Brazil,2.41S,40.98W
2005-04-01,28.564,Parnaíba,Brazil,2.41S,40.98W
2005-05-01,28.252,Parnaíba,Brazil,2.41S,40.98W
2005-06-01,28.048,Parnaíba,Brazil,2.41S,40.98W
2005-07-01,27.75,Parnaíba,Brazil,2.41S,40.98W
2005-08-01,28.178,Parnaíba,Brazil,2.41S,40.98W
2005-09-01,28.245,Parnaíba,Brazil,2.41S,40.98W
2005-10-01,28.803,Parnaíba,Brazil,2.41S,40.98W
2005-11-01,29.647,Parnaíba,Brazil,2.41S,40.98W
2005-12-01,29.049,Parnaíba,Brazil,2.41S,40.98W
2006-01-01,28.561,Parnaíba,Brazil,2.41S,40.98W
2006-02-01,28.298,Parnaíba,Brazil,2.41S,40.98W
2006-03-01,28.342,Parnaíba,Brazil,2.41S,40.98W
2006-04-01,27.749,Parnaíba,Brazil,2.41S,40.98W
2006-05-01,27.932,Parnaíba,Brazil,2.41S,40.98W
2006-06-01,27.833,Parnaíba,Brazil,2.41S,40.98W
2006-07-01,27.86,Parnaíba,Brazil,2.41S,40.98W
2006-08-01,27.829,Parnaíba,Brazil,2.41S,40.98W
2006-09-01,28.372,Parnaíba,Brazil,2.41S,40.98W
2006-10-01,28.749,Parnaíba,Brazil,2.41S,40.98W
2006-11-01,29.063,Parnaíba,Brazil,2.41S,40.98W
2006-12-01,29.178,Parnaíba,Brazil,2.41S,40.98W
2007-01-01,29.294,Parnaíba,Brazil,2.41S,40.98W
2007-02-01,27.698,Parnaíba,Brazil,2.41S,40.98W
2007-03-01,27.821,Parnaíba,Brazil,2.41S,40.98W
2007-04-01,27.953000000000003,Parnaíba,Brazil,2.41S,40.98W
2007-05-01,28.357,Parnaíba,Brazil,2.41S,40.98W
2007-06-01,28.291,Parnaíba,Brazil,2.41S,40.98W
2007-07-01,28.06,Parnaíba,Brazil,2.41S,40.98W
2007-08-01,27.612,Parnaíba,Brazil,2.41S,40.98W
2007-09-01,28.156,Parnaíba,Brazil,2.41S,40.98W
2007-10-01,28.48,Parnaíba,Brazil,2.41S,40.98W
2007-11-01,29.084,Parnaíba,Brazil,2.41S,40.98W
2007-12-01,28.674,Parnaíba,Brazil,2.41S,40.98W
2008-01-01,27.913,Parnaíba,Brazil,2.41S,40.98W
2008-02-01,28.283,Parnaíba,Brazil,2.41S,40.98W
2008-03-01,27.252,Parnaíba,Brazil,2.41S,40.98W
2008-04-01,27.308000000000003,Parnaíba,Brazil,2.41S,40.98W
2008-05-01,27.732,Parnaíba,Brazil,2.41S,40.98W
2008-06-01,27.268,Parnaíba,Brazil,2.41S,40.98W
2008-07-01,27.653,Parnaíba,Brazil,2.41S,40.98W
2008-08-01,27.594,Parnaíba,Brazil,2.41S,40.98W
2008-09-01,28.392,Parnaíba,Brazil,2.41S,40.98W
2008-10-01,28.647,Parnaíba,Brazil,2.41S,40.98W
2008-11-01,29.21,Parnaíba,Brazil,2.41S,40.98W
2008-12-01,28.981,Parnaíba,Brazil,2.41S,40.98W
2009-01-01,28.288,Parnaíba,Brazil,2.41S,40.98W
2009-02-01,27.674,Parnaíba,Brazil,2.41S,40.98W
2009-03-01,27.676,Parnaíba,Brazil,2.41S,40.98W
2009-04-01,27.31,Parnaíba,Brazil,2.41S,40.98W
2009-05-01,27.433000000000003,Parnaíba,Brazil,2.41S,40.98W
2009-06-01,27.549,Parnaíba,Brazil,2.41S,40.98W
2009-07-01,27.221,Parnaíba,Brazil,2.41S,40.98W
2009-08-01,27.68,Parnaíba,Brazil,2.41S,40.98W
2009-09-01,28.051,Parnaíba,Brazil,2.41S,40.98W
2009-10-01,28.365,Parnaíba,Brazil,2.41S,40.98W
2009-11-01,29.185,Parnaíba,Brazil,2.41S,40.98W
2009-12-01,28.75500000000001,Parnaíba,Brazil,2.41S,40.98W
2010-01-01,28.401999999999997,Parnaíba,Brazil,2.41S,40.98W
2010-02-01,29.34,Parnaíba,Brazil,2.41S,40.98W
2010-03-01,29.347,Parnaíba,Brazil,2.41S,40.98W
2010-04-01,28.725,Parnaíba,Brazil,2.41S,40.98W
2010-05-01,29.01,Parnaíba,Brazil,2.41S,40.98W
2010-06-01,28.451,Parnaíba,Brazil,2.41S,40.98W
2010-07-01,28.179,Parnaíba,Brazil,2.41S,40.98W
2010-08-01,28.043000000000003,Parnaíba,Brazil,2.41S,40.98W
2010-09-01,28.139000000000006,Parnaíba,Brazil,2.41S,40.98W
2010-10-01,28.497,Parnaíba,Brazil,2.41S,40.98W
2010-11-01,29.149,Parnaíba,Brazil,2.41S,40.98W
2010-12-01,28.502,Parnaíba,Brazil,2.41S,40.98W
2011-01-01,27.376,Parnaíba,Brazil,2.41S,40.98W
2011-02-01,27.366,Parnaíba,Brazil,2.41S,40.98W
2011-03-01,27.771,Parnaíba,Brazil,2.41S,40.98W
2011-04-01,27.449,Parnaíba,Brazil,2.41S,40.98W
2011-05-01,28.0,Parnaíba,Brazil,2.41S,40.98W
2011-06-01,28.027,Parnaíba,Brazil,2.41S,40.98W
2011-07-01,27.73,Parnaíba,Brazil,2.41S,40.98W
2011-08-01,27.904,Parnaíba,Brazil,2.41S,40.98W
2011-09-01,28.203000000000007,Parnaíba,Brazil,2.41S,40.98W
2011-10-01,28.218000000000004,Parnaíba,Brazil,2.41S,40.98W
2011-11-01,28.654,Parnaíba,Brazil,2.41S,40.98W
2011-12-01,28.801,Parnaíba,Brazil,2.41S,40.98W
2012-01-01,28.345,Parnaíba,Brazil,2.41S,40.98W
2012-02-01,27.662,Parnaíba,Brazil,2.41S,40.98W
2012-03-01,28.015,Parnaíba,Brazil,2.41S,40.98W
2012-04-01,28.845,Parnaíba,Brazil,2.41S,40.98W
2012-05-01,29.15,Parnaíba,Brazil,2.41S,40.98W
2012-06-01,28.693,Parnaíba,Brazil,2.41S,40.98W
2012-07-01,28.248,Parnaíba,Brazil,2.41S,40.98W
2012-08-01,28.356,Parnaíba,Brazil,2.41S,40.98W
2012-09-01,28.495,Parnaíba,Brazil,2.41S,40.98W
2012-10-01,28.932,Parnaíba,Brazil,2.41S,40.98W
2012-11-01,29.545,Parnaíba,Brazil,2.41S,40.98W
2012-12-01,29.164,Parnaíba,Brazil,2.41S,40.98W
2013-01-01,28.821,Parnaíba,Brazil,2.41S,40.98W
2013-02-01,28.76,Parnaíba,Brazil,2.41S,40.98W
2013-03-01,29.103,Parnaíba,Brazil,2.41S,40.98W
2013-04-01,28.67,Parnaíba,Brazil,2.41S,40.98W
2013-05-01,28.564,Parnaíba,Brazil,2.41S,40.98W
2013-06-01,28.105,Parnaíba,Brazil,2.41S,40.98W
2013-07-01,27.751,Parnaíba,Brazil,2.41S,40.98W
2013-08-01,28.241,Parnaíba,Brazil,2.41S,40.98W
2013-09-01,,Parnaíba,Brazil,2.41S,40.98W
